delta,size
12801613,289.731083
21515873,25
34804484,65.322845
79215602,35.753769
24060538,33
6814119,123.425412
13205365,101.278427
24522675,49.139
7254191,110.51124
51421610,87.041098
4662949,4198.013703
36929433,59.218282
27079821,58.951166
21777065,23
81125550,24.110725
18867633,160.344
34054017,153.123669
9939643,25.740087
17896422,262.253
4925233,4908.043161
26598488,100.793293
5177253,150.963618
14938861,130.766
36428915,100.654816
64601803,58.081462
47238567,28.75425
8770526,96.58797
13207128,57.99826
95085076,24.043
11614508,74.508273
53606674,68.998026
11872066,208.580289
7758295,216.305021
13863546,130.793352
62234985,58.457012
12637806,183.522511
24159644,3.22971
12198202,179.822778
29210950,38.048634
20898053,90.713169
4823176,90.449441
21837936,30
19446587,30.456895
6342994,92.348119
34262974,41.880187
30377391,347.708995
8995596,181.680458
7496885,107.495102
64801778,52.857421
8162471,26.854
18494311,43.378847
6345659,260.605558
4879148,3754.710183
12870046,491.073118
24939304,174.029408
88185297,51.836886
18363231,117.840138
9564472,106.29977
39553894,121.793355
9747549,469.135371
27023243,101.912896
10709525,259.513643
40403289,61.595231
39186985,103.043544
25673323,53.823339
14196581,39.778312
6311313,94.894601
33393881,50.946035
8701400,260.180147
17730439,130.57862
4418244,133.426
60754380,36.477486
4321509,9309.798738
16774718,55.673836
13786214,71.332794
13396779,41.865653
4874604,4276.731242
59845257,30.524
59845257,14.207
53378719,48.683704
31442779,38.88
8921104,377.42097
123088682,34.920517
4737491,4952.23754
4937386,4204.981086
22309515,88.35717
6144810,1009.982248
7746549,528.887879
28946298,65.297603
6236615,52.50214
9960129,159.248561
9696103,87.051932
9734898,208.327507
20297854,21
24577184,36
18335419,60.627189
105652334,17.96675
18035379,44.108909
23883922,62.687027
21635808,15
22792579,25
10328791,263.032
24646939,27.128414
15329672,90.693072
28902586,255.969957
97070178,32.41226
12008231,137.587728
17444350,257.826272
24722990,54.39781
3631517,9030.391839
4758556,3425.2043
47038991,43.009
20286739,115.635774
28826763,31.404458
3777737,4461.78312
47760477,60.003739
8389993,132.595
17577306,189.082409
21064127,40
37591074,25.087276
27561020,29.704059
4230619,2233.019244
14472804,77.795398
21342083,171.752203
8951974,231.237
11296249,59.020792
13274463,40.103
3913491,18597.96048
7912841,261.100723
27701689,40
11955484,26.536835
7259240,1566.120914
151037394,63.05
11676880,19.999999
28553467,38.653893
96411340,41.07
4037502,4288.894634
3085016,4662.798863
6090164,59.498905
15580285,218.726029
15481057,101.883537
8508311,350.73329
26665117,42.689549
72335996,13.065725
2763898,3762.017542
6252338,132.814044
12393544,61.863
16004152,356.856727
59828746,32.415
38918703,49.09106
7807370,164.722
21268506,130.343
9425881,1609.213
3913760,3860.795464
24261775,74.870975
3586293,374.986597
37783291,27.26741
92926115,53.60915
61278946,60.683599
21598376,15
6155040,103.882208
23992694,21
10171216,131.122789
11542206,158.050132
49908474,70.725746
16867259,75.56368
20032139,81.425144
7988726,635.39
13461533,137.469463
14661632,103.033307
131566659,24.77974
21875726,52.534926
37029926,29.523771
31340469,87.864587
19255598,74.002771
17329171,60.471788
28835597,60.047225
7851847,79.028742
25266918,30
11395130,131.02291
30641029,27.122847
21177919,54.871807
13566677,116.484243
113820355,49.498569
9858224,666.320043
13848516,64.636111
4929613,2926.437506
8177194,37.320194
17876812,52.355402
3789883,10015.94646
10570267,266.055869
3321089,8961.54612
18284801,51.904
5562551,76.082718
5114126,43.642381
26960454,27.90751
10506270,131.189832
12397830,49.361035
71123037,19.692
26181337,49.799891
9622410,144.635216
31345612,18.514799
18073955,27.651449
9411079,2574.222403
8533254,1610.524758
28031683,51.399102
36587607,43.758511
52354983,53.939987
18653028,319.263359
2774747,90.025756
19650370,46.303
13569551,65.569
2929651,6023.248836
7573988,105.809673
19564888,9.999999
29049242,84.611239
43821538,26.578153
24869182,58.979956
15276094,113.68586
4671063,3983.645311
9236778,90.766553
7698109,114.958831
8687928,1610.281603
33597130,45.958735
23180715,47.697775
3680008,28429.98
5545312,8378.775185
37253347,104.667
5585965,406
72445032,14.105651
13632907,193.349764
33539419,33
33247721,56.13199
19361668,36.317764
46102200,26.479329
3565130,4004.808511
11325202,105.176858
9198772,54.566503
4692064,261.361723
15123648,36.43338
20684426,19.999999
8526265,46.923984
10554813,41.818344
3585468,124.89157
11320165,133.098675
18864387,171.622
4656552,1214.851247
22803216,60.709361
4610770,54.226803
17133957,190.997977
28230726,36.803434
15403884,26.312471
2932242,5147.755274
6653296,3834.026796
13957908,47.81544
11040028,131.903119
8642518,94.490235
27561278,35.391163
3248593,9330.127836
24951878,102.12472
48476829,34.637526
7832813,210.016849
27078457,46.733642
25954533,17
85660743,23.539537
32462196,36
3595748,1262.256
14026859,59.992762
17310451,145.24739
10667246,57.187521
6793328,205.367546
9679640,62.456038
20596914,114.196319
11468096,89.189346
3985819,3928.426458
3860723,43.945381
7687150,5189.424435
22886101,128.365
19020463,3580.688392
6862219,344.135822
26116034,196.564239
19948832,51.961269
4644201,4645.230342
5452649,191.755547
19522901,9.999999
19474352,5133.447
19948402,70.195857
8151546,3222.076402
11839524,156.650611
72356950,26.929615
8103433,538.384
30391187,188.609034
21488726,256.353
10925344,67.39374
29016589,23.940881
7100748,46.042536
10528634,58.793273
42843723,217.02962
35736234,71.657056
32748073,256.736292
3727471,312.641431
13219595,43.4646
70541546,28.391469
18152643,126.889656
5528545,530.606346
5034040,175.70369
9915694,47.298929
10156444,130.503212
13762565,179.252299
20590582,65.376
6316528,133.767296
9421915,139.899121
18667101,258.255
19085618,42.787589
5056388,22.723023
8761984,180.568629
47757760,43.934
49485232,132.036606
7170173,92.849845
3482517,2230.536091
7852509,63.522633
6323945,1567.334844
4868130,132.584528
23928173,52.084445
4993934,104.202449
45549797,56.723981
15384334,90.740755
9955701,56.584577
5713091,44.382466
18051250,44.90394
7930453,104.462577
19257452,177.917712
7886822,635.391306
30147289,175.772609
25549199,164.191
6475920,45.450112
39749545,20.654
6492277,286.607746
5575898,105.64527
7561171,34.636081
8027095,105.972765
16825095,169.207197
76137321,42.70865
17093717,33.520933
6100678,26.722135
22817151,51.676689
8716169,104.723602
6994523,36.904091
8403737,1268.821
7623396,1282.306583
5520646,5000
12542449,26.638224
7057974,171.750687
21180010,43.628779
7989391,136.288977
4741401,261.586628
8466459,1610.491965
28549398,43.621576
16512686,125.740959
6734754,212.80335
21976313,35
12514399,104.991908
14984338,114.457
12041020,26.566665
22923661,327.631923
6613869,130.605461
13668984,126.427197
7054123,77.260915
47990470,45.242063
19487480,73.510153
35388236,356.567733
50142005,46.128
5884712,525.845488
14254034,87.16
3938918,19999.97262
20660543,102.056847
4911438,27.669503
6207896,54.785839
6985969,362.564514
5620097,488.724796
98045611,27.4827
23315785,128.310147
8274716,474.385
20035518,21
23383839,44.248434
5140298,262.75431
19418888,52.476
8761860,114.942957
17185686,73.394564
12659148,34.959441
15336739,65.651873
11273305,94.705105
35936016,49.450118
28579951,253.894082
25191562,28.961423
8780044,93.175408
11969877,78.475215
8260896,157.657382
27565598,67.569151
19207864,49.848459
10323958,61.686601
14994330,121.263
38456945,93.282455
40365168,45.862184
16005675,129.787
13924427,183.973009
9244939,187.575416
9775858,58.164061
15948468,130.826
13276765,263.349
16587423,228.573399
18901527,102.670407
5789210,91.571233
49520325,60.045482
23858701,69.564305
26646933,104.741663
5757789,529.779278
12135566,180.510694
18171232,104.014619
22643727,27.036266
13542078,104.035427
10281847,56.295517
20340115,62.674038
5472676,5000
6902288,96.324464
5471395,5000
67525956,59.741877
23863403,33
10926412,358.242585
92750743,23.81188
7164242,93.587918
8416919,1610.49
14582440,67.076313
6547178,141.730914
14710930,131.063595
20181176,19.999999
7439914,92.579806
14712069,130.560438
13641692,175.885
32664831,528.513515
7368102,133.842495
18139370,74.947993
16986354,259.459
13096699,183.457
2642713,264.805714
22970922,186.872
14117079,174.928052
15360878,21.344829
26392931,51.418172
11733185,96.095017
14710623,130.758436
6001203,2225.185992
49810334,77.198906
5456527,5000
65243051,85.771499
31941491,59.593976
23721482,101.625772
6762446,2226.161813
6278453,79.85237
24168832,62.685
21173645,225.366145
27397209,56.080969
16195248,99.589572
24174347,129.978218
7866917,49.010093
5449188,5000
26958658,137.597718
14272736,38.276177
22559468,317.424754
5441961,5000
29635580,15.669393
10641318,14.999999
7294264,1906.645975
20497291,86.022382
11462318,70.152842
3622974,355.048
9330855,181.223611
96908064,63.91838
6029327,131.034538
22101991,53.101094
18612692,178.598711
21633719,20
90469488,80.946976
14378386,93.290092
8285547,258.379
23153671,43.575856
12233362,183.772112
3365079,90.030684
15343835,45.082832
18342635,355.430209
20240584,6.999999
8129614,10.724
42704241,54.554162
11876062,378.33665
45519059,29.140372
7305561,97.457
20777777,55.448
24762868,107.825282
9860876,22.146554
11386543,101.314124
50722261,98.48811
31913335,141.308723
24270105,94.345
5957451,203.868209
15595395,3197.698
5965071,204.032169
16153260,92.998175
7180516,128.796869
9229983,263.629001
25595008,88.610445
31005261,175.608
112246043,12.46275
21105963,25
8789873,75.881693
20191279,92.461604
18882078,30.730754
18774284,131.915341
39351713,371.937855
69314572,39.535202
29380664,22.997
32047531,52.183022
19215085,181.742848
7222710,131.26
22828797,38.03717
7286622,78.476566
145906992,5.01
23913829,33
12345327,71.765149
8452135,179.79
5321898,3432
65526295,41.884224
9168245,46.305286
13953244,263.155504
43288898,34.222449
18752433,48.116083
41309484,54.899822
44672161,55.035302
18277840,102.490908
7059341,1282.835
13679378,29.087511
23138015,101.378874
95424207,41.90919
5380149,123.609969
24677185,170.654
23340415,59.277111
15650245,48.565884
32080518,42
3981179,29.721
22084614,145.111392
7802641,81.975639
10639435,46.332824
14531365,32.30624
7639587,28.756655
25201918,45.620613
22009676,209.308074
21627368,103.296487
30118354,27.509893
24810489,122.327749
3903264,2230.985337
32290289,58.013488
7350099,180.626038
27048183,46.378871
7059809,642.073
7208501,26.636591
27493045,72.746158
20186556,173.310602
81000824,49.74
15049133,132.935291
61935181,65.231859
25100168,25.119273
7486690,1282.306
32905864,80.68597
3725171,262.615341
35386874,26.704544
25789624,9
20765573,170.5
46828696,38.59721
76145776,85.842997
7208424,131.625805
157380293,40.22
10849172,52.25411
18176563,46.258739
13400283,258.825462
4967043,2230.223398
23281660,45.853502
20626718,64.764725
6743228,40.866141
38005478,69.600137
8614682,93.223073
7777806,158.467543
20866126,183.44
34640917,85.47545
29291129,142.279
11400118,71.858469
10082235,131.251528
7681456,2487.914745
6129162,260.543313
40725568,53.884201
9024676,162.857863
6421354,114.810989
46239729,46.291
21235406,19.725914
16256853,163.927092
5578956,30.033398
24087818,101.272
7604122,260.838886
3892382,2228.356719
20276546,44.615
36478264,44.285319
12586100,132.714436
10826520,133.138165
27248057,50
27798860,40
37309853,83.754432
13597559,108.830165
19740219,68.844542
19890901,21
20357479,47.210258
41581580,50.688275
29776062,34.343437
8543522,1610.130528
19196071,257.323016
14323698,72.92813
7521526,1611.686
8676454,83.924334
9552683,528.471068
25651051,53.528302
39292516,371.936
93587183,25.07565
25607125,18.968
13701387,34.924848
5872695,65.973
6030757,125.473502
28707673,78.407718
8127754,132.630905
7222998,58.238187
24244651,36
28818927,48.113681
21485735,106.815311
18813008,48.319451
71303134,21.092
27787312,40
32412064,24.930653
62779477,75.699188
57025537,23.008
24171857,39
8242717,48.258296
10895993,55.967314
19063587,25.840673
6865174,1566.240109
39969632,55.835794
9426634,50.901881
17059955,72.440883
12581594,21.856069
19926657,79.098356
38614006,23.485
27340714,23.053
25305158,102.064116
19143456,35.531
53208861,72.084777
6569774,252.972
11499218,136.758789
8404502,53.136
36225353,61.343998
14395064,63.405
21907258,104.038638
8609099,151.522399
26188276,34.216659
18417300,46.713032
3923851,261.977184
56314144,164.708936
5508569,53.511109
12116255,129.873345
8457513,48.909465
13553987,55.60763
20681642,9.999999
6696703,87.9
18972167,51.230292
26175690,25.855955
18747326,69.397101
3727937,266.36
37846696,29.888441
49268727,66.155499
15338213,234.467154
59165458,54.542745
22180893,73.585671
41809052,21.278811
19286167,90.642217
103686346,70.42837
7861234,53.186562
15392061,52.706505
10179713,133.459357
4033414,2230.310433
9410443,52.659
4558804,68.675977
6135545,66.490848
32562607,46.028419
27753750,80.845138
15488899,72.546694
9279182,578.021259
17643922,58.878525
17743344,93.853063
25300140,58.80364
15618081,130.513473
21801394,57.459694
10614231,79.480586
28584315,50.88
29177410,37.661963
53764524,63.848821
10018500,66.295946
31138052,51.438115
25885413,52.979962
8512964,74.276592
4684818,261.693892
29698259,49.615207
11919923,78.858
182271603,199.308939
104153513,17.59876
11292936,90.165954
22017449,37.57024
70602293,26.909
43431542,69.326615
62031980,85.055122
33513972,30.726996
30562230,100
80093277,31.808675
10541066,186.526108
19419585,51.7286
32790576,24.900714
59382545,28.830947
99484874,20.921
8509790,57.428302
17690254,68.266054
27818114,40
13023227,53.765978
13740378,73.64642
32750172,56.025935
7103213,3224.431294
26044579,18.939854
9269702,107.529413
15686329,99.053232
6593785,462.023405
8692422,78.553142
8320313,143.979
